id,Level,TopicHeading,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData,PassageId,Subscription
E_ENG_L023_Q221,23,Prefixes,Which prefix can you add to appear to make the opposite meaning?,Re-,Un-,Mis-,Pre-,Un-,MCQ,,,
E_ENG_L023_Q222,23,Prefixes,What word is made by adding re- to build?,Unbuild,Rebuild,Prebuild,Buildful,Rebuild,MCQ,,,
E_ENG_L023_Q223,23,Prefixes,Which word means not possible?,Repossible,Impossible,Unpossible,Prepossible,Impossible,MCQ,,,
E_ENG_L023_Q224,23,Prefixes,What does the prefix pre- mean?,Again,Not,Before,After,Before,MCQ,,,
E_ENG_L023_Q225,23,Prefixes,Which word means to heat something again?,Unheat,Reheat,Preheat,Misheat,Reheat,MCQ,,,
E_ENG_L023_Q226,23,Prefixes,Which word means before school?,Preschool,Reschool,Unschool,Midschool,Preschool,MCQ,,,
E_ENG_L023_Q227,23,Prefixes,What does mis- mean in misunderstand?,Again,Wrongly,Before,Not,Wrongly,MCQ,,,
E_ENG_L023_Q228,23,Prefixes,Which word means to understand something wrongly?,Reunderstand,Misunderstand,Ununderstand,Preunderstand,Misunderstand,MCQ,,,
E_ENG_L023_Q229,23,Prefixes,Which word means to preview something before it starts?,Look at it before,Look at it again,Not look at it,Look at it after,Look at it before,MCQ,,,
E_ENG_L023_Q230,23,Prefixes,Which word has the prefix pre-?,Replay,Unhappy,Preview,Misread,Preview,MCQ,,,
E_ENG_L024_Q231,24,Suffixes,Which word is made by adding -ful to help?,Helper,Helpful,Helping,Helped,Helpful,MCQ,,,
E_ENG_L024_Q232,24,Suffixes,What does -less mean in the word hopeless?,Full of,Without,Again,Before,Without,MCQ,,,
E_ENG_L024_Q233,24,Suffixes,Which word means full of care?,Careless,Careful,Caring,Cared,Careful,MCQ,,,
E_ENG_L024_Q234,24,Suffixes,Which word is made by adding -er to teach?,Teaching,Teacher,Teaches,Taught,Teacher,MCQ,,,
E_ENG_L024_Q235,24,Suffixes,What does -er mean in the word runner?,A person who runs,Without running,Running again,A place to run,A person who runs,MCQ,,,
E_ENG_L024_Q236,24,Suffixes,Which word means without fear?,Fearful,Fearless,Fearer,Fearing,Fearless,MCQ,,,
E_ENG_L024_Q237,24,Suffixes,Which word is made by adding -ness to kind?,Kinder,Kindly,Kindness,Kindful,Kindness,MCQ,,,
E_ENG_L024_Q238,24,Suffixes,What does -ness do in the word happiness?,Makes a person,Makes a place,Makes a noun about a quality,Means without,Makes a noun about a quality,MCQ,,,
E_ENG_L024_Q239,24,Suffixes,Which word means full of joy?,Joyless,Joyful,Joyness,Joyer,Joyful,MCQ,,,
E_ENG_L024_Q240,24,Suffixes,Which word is made by adding -less to home?,Homely,Homeless,Homework,Homeful,Homeless,MCQ,,,
E_ENG_L025_Q241,25,Suffixes,Which word is made by adding -ful to beauty?,Beautiful,Beautiless,Beautyer,Beautify,Beautiful,MCQ,,,
E_ENG_L025_Q242,25,Suffixes,Which word means without help?,Helpful,Helper,Helpless,Helped,Helpless,MCQ,,,
E_ENG_L025_Q243,25,Suffixes,Which word is made by adding -er to farm?,Farming,Farmer,Farmful,Farmness,Farmer,MCQ,,,
E_ENG_L025_Q244,25,Suffixes,Which word means full of color?,Colorless,Colorful,Coloring,Colorer,Colorful,MCQ,,,
E_ENG_L025_Q245,25,Suffixes,Which word is made by adding -ness to sad?,Sader,Sadly,Sadness,Sadful,Sadness,MCQ,,,
E_ENG_L025_Q246,25,Suffixes,What does -less mean in careless?,Full of care,Without care,A person who cares,Caring again,Without care,MCQ,,,
E_ENG_L025_Q247,25,Suffixes,Which word is made by adding -er to paint?,Painter,Painting,Paintful,Paintless,Painter,MCQ,,,
E_ENG_L025_Q248,25,Suffixes,Which word means full of hope?,Hopeless,Hopeful,Hoper,Hoping,Hopeful,MCQ,,,
E_ENG_L025_Q249,25,Suffixes,Which word is made by adding -less to fear?,Fearful,Fearless,Fearer,Fearness,Fearless,MCQ,,,
E_ENG_L025_Q250,25,Suffixes,Which word is made by adding -ness to dark?,Darker,Darkly,Darkness,Darkful,Darkness,MCQ,,,
E_ENG_L026_Q251,26,Suffixes,Which word means without fear?,Fearful,Fearless,Fearer,Fearing,Fearless,MCQ,,,
E_ENG_L026_Q252,26,Suffixes,Which word means full of joy?,Joyless,Joyful,Joyness,Joyer,Joyful,MCQ,,,
E_ENG_L026_Q253,26,Suffixes,Which word is made by adding -er to farm?,Farming,Farmer,Farmful,Farmness,Farmer,MCQ,,,
E_ENG_L026_Q254,26,Suffixes,Which word is made by adding -er to paint?,Painter,Painting,Paintful,Paintless,Painter,MCQ,,,
E_ENG_L026_Q255,26,Suffixes,Which word means without water?,Waterful,Waterer,Waterless,Waterness,Waterless,MCQ,,,
E_ENG_L026_Q256,26,Suffixes,Which word means full of play?,Playless,Player,Playful,Playness,Playful,MCQ,,,
E_ENG_L026_Q257,26,Suffixes,Which word is made by adding -er to sing?,Singer,Singing,Singful,Singness,Singer,MCQ,,,
E_ENG_L026_Q258,26,Suffixes,Which word is made by adding -ness to happy?,Happier,Happily,Happiness,Happyful,Happiness,MCQ,,,
E_ENG_L026_Q259,26,Suffixes,Which word means without use?,Useful,User,Useless,Useness,Useless,MCQ,,,
E_ENG_L026_Q260,26,Suffixes,Which word means full of power?,Powerless,Powerful,Powerer,Powerness,Powerful,MCQ,,,
E_ENG_L027_Q261,27,Common Phrases,What does “Good morning” mean?,Good night,A greeting in the morning,Goodbye,See you tomorrow,A greeting in the morning,MCQ,,,
E_ENG_L027_Q262,27,Common Phrases,What do you say when someone helps you?,Goodbye,Thank you,Good night,Excuse me,Thank you,MCQ,,,
E_ENG_L027_Q263,27,Common Phrases,What do you say when you make a mistake?,Thank you,Excuse me,I am sorry,Good morning,I am sorry,MCQ,,,
E_ENG_L027_Q264,27,Common Phrases,What does “Good night” mean?,A morning greeting,A way to say goodbye before sleeping,Thank you,Welcome,A way to say goodbye before sleeping,MCQ,,,
E_ENG_L027_Q265,27,Common Phrases,What do you say when you meet someone for the first time?,Nice to meet you,Good night,See you later,Hurry up,Nice to meet you,MCQ,,,
E_ENG_L027_Q266,27,Common Phrases,What does “How are you?” ask about?,Your name,How you are feeling,Where you live,What you eat,How you are feeling,MCQ,,,
E_ENG_L027_Q267,27,Common Phrases,What is a polite way to ask someone to wait?,Hurry up,Please wait,Go away,Come here,Please wait,MCQ,,,
E_ENG_L027_Q268,27,Common Phrases,What do you say when someone gives you a gift?,I am sorry,Thank you,Excuse me,Good night,Thank you,MCQ,,,
E_ENG_L027_Q269,27,Common Phrases,What does “See you later” mean?,I will see you again later,I will never see you,Good morning,Please help me,I will see you again later,MCQ,,,
E_ENG_L027_Q270,27,Common Phrases,What do you say when you want to get someone's attention politely?,Be quiet,Excuse me,Go away,Hurry up,Excuse me,MCQ,,,
E_ENG_L028_Q271,28,Common Phrases,"Your friend says, “Thank you!” What should you say?",You're welcome,I am sorry,Good night,Excuse me,You're welcome,MCQ,,,
E_ENG_L028_Q272,28,Common Phrases,"Someone says, “I am sorry.” What is a kind reply?",That's okay,Go away,Hurry up,Good morning,That's okay,MCQ,,,
E_ENG_L028_Q273,28,Common Phrases,What does “Have a nice day” mean?,I hope you have a good day,Go to sleep,Come quickly,Be quiet,I hope you have a good day,MCQ,,,
E_ENG_L028_Q274,28,Common Phrases,What do you say when you want someone to repeat something?,See you later,Please say that again,Good night,You're welcome,Please say that again,MCQ,,,
E_ENG_L028_Q275,28,Common Phrases,What does “Take care” mean?,Be careful and stay safe,Run quickly,Go to sleep,Come here,Be careful and stay safe,MCQ,,,
E_ENG_L028_Q276,28,Common Phrases,What should you say before asking someone for something politely?,Please,Hurry up,Goodbye,Welcome,Please,MCQ,,,
E_ENG_L028_Q277,28,Common Phrases,What does “No problem” usually mean?,It is okay,There is a big problem,Go away,I don't know,It is okay,MCQ,,,
E_ENG_L028_Q278,28,Common Phrases,What do you say when someone introduces you to a new friend?,Nice to meet you,Good night,I am sorry,Hurry up,Nice to meet you,MCQ,,,
E_ENG_L028_Q279,28,Common Phrases,What does “Come on!” often mean?,Let's go or hurry,Go to sleep,Thank you,Be quiet,Let's go or hurry,MCQ,,,
E_ENG_L028_Q280,28,Common Phrases,What do you say when you leave your friend's house?,Goodbye,Good morning,Thank you for coming,Excuse me,Goodbye,MCQ,,,
E_ENG_L029_Q281,29,Common Phrases,Your teacher gives you a book. What should you say?,Thank you,Good night,Hurry up,See you later,Thank you,MCQ,,,
E_ENG_L029_Q282,29,Common Phrases,You accidentally step on someone's foot. What should you say?,You're welcome,I am sorry,Good morning,Come on,I am sorry,MCQ,,,
E_ENG_L029_Q283,29,Common Phrases,Someone holds the door open for you. What should you say?,Thank you,Go away,Good night,Hurry up,Thank you,MCQ,,,
E_ENG_L029_Q284,29,Common Phrases,You do not understand what your teacher said. What should you say?,Please say that again,Goodbye,Take care,No problem,Please say that again,MCQ,,,
E_ENG_L029_Q285,29,Common Phrases,"Your friend asks, “How are you?” Which is a good answer?","I am fine, thank you",Good night,Goodbye,Excuse me,"I am fine, thank you",MCQ,,,
E_ENG_L029_Q286,29,Common Phrases,"Someone says, “Have a nice day!” What is a polite reply?",You too!,Go away!,Hurry up!,I am sorry!,You too!,MCQ,,,
E_ENG_L029_Q287,29,Common Phrases,You want to borrow your friend's pencil. What should you say?,"May I borrow your pencil, please?",Give me that!,Go away!,Hurry up!,"May I borrow your pencil, please?",MCQ,,,
E_ENG_L029_Q288,29,Common Phrases,Your friend helps you carry your books. What should you say?,Thank you for helping me,Good night,Excuse me,See you later,Thank you for helping me,MCQ,,,
E_ENG_L029_Q289,29,Common Phrases,You are leaving school at the end of the day. What could you say to your teacher?,"Goodbye, see you tomorrow",Good morning,Please wait,What's your name?,"Goodbye, see you tomorrow",MCQ,,,
E_ENG_L029_Q290,29,Common Phrases,Someone asks you to pass the salt. What is a polite response?,"Sure, here you are",Go away,I am sorry,Good night,"Sure, here you are",MCQ,,,
E_ENG_L030_Q291,30,Common Phrases,What does “Well done!” mean?,You did a good job,You are late,Please sit down,Be quiet,You did a good job,MCQ,,,
E_ENG_L030_Q292,30,Common Phrases,What do you say when someone does something well?,Well done!,Good night!,Excuse me!,Hurry up!,Well done!,MCQ,,,
E_ENG_L030_Q293,30,Common Phrases,What does “Be careful!” mean?,Stay safe and watch out,Run faster,Go to sleep,Come inside,Stay safe and watch out,MCQ,,,
E_ENG_L030_Q294,30,Common Phrases,Your friend is about to cross a busy road. What should you say?,Be careful!,Good night!,You're welcome!,See you later!,Be careful!,MCQ,,,
E_ENG_L030_Q295,30,Common Phrases,What does “Good luck!” mean?,I hope you do well,You should go home,You are welcome,Please be quiet,I hope you do well,MCQ,,,
E_ENG_L030_Q296,30,Common Phrases,Your friend is going to take a test. What should you say?,Good luck!,Good night!,Excuse me!,Take care of the book!,Good luck!,MCQ,,,
E_ENG_L030_Q297,30,Common Phrases,What does “Hurry up!” mean?,Move quickly,Sit quietly,Go to sleep,Wait here,Move quickly,MCQ,,,
E_ENG_L030_Q298,30,Common Phrases,You are late for school. What might your teacher say?,Hurry up!,Good night!,You're welcome!,Nice to meet you!,Hurry up!,MCQ,,,
E_ENG_L030_Q299,30,Common Phrases,What does “Wait a minute” mean?,Wait for a short time,Run away,Come tomorrow,Go to sleep,Wait for a short time,MCQ,,,
E_ENG_L030_Q300,30,Common Phrases,Your friend is leaving before you finish talking. What could you say?,"Wait a minute, please",Good luck!,Well done!,You're welcome!,"Wait a minute, please",MCQ,,,
E_ENG_L031_Q301,31,Common Phrases,What does “I don't know” mean?,I do not have the answer,I understand,I am happy,I agree,I do not have the answer,MCQ,,,
E_ENG_L031_Q302,31,Common Phrases,"Your teacher asks a question, but you do not know the answer. What can you say?",I don't know,Well done!,Good luck!,You're welcome!,I don't know,MCQ,,,
E_ENG_L031_Q303,31,Common Phrases,What does “That's a good idea” show?,You like the idea,You dislike the idea,You are tired,You are leaving,You like the idea,MCQ,,,
E_ENG_L031_Q304,31,Common Phrases,Your friend suggests playing a new game. You like the idea. What could you say?,That's a good idea!,I don't know,Good night!,Be careful!,That's a good idea!,MCQ,,,
E_ENG_L031_Q305,31,Common Phrases,What does “Of course” usually mean?,"Yes, certainly","No, never",I don't know,Goodbye,"Yes, certainly",MCQ,,,
E_ENG_L031_Q306,31,Common Phrases,"Your mother asks, “Can you help me?” You want to help. What can you say?",Of course!,Good night!,I don't know,Hurry up!,Of course!,MCQ,,,
E_ENG_L031_Q307,31,Common Phrases,What does “Not yet” mean?,It has not happened until now,It is finished,It happened yesterday,It will never happen,It has not happened until now,MCQ,,,
E_ENG_L031_Q308,31,Common Phrases,"Your friend asks, “Have you finished your homework?” You are still working. What should you say?",Not yet,Of course,Well done,You're welcome,Not yet,MCQ,,,
E_ENG_L031_Q309,31,Common Phrases,What does “That sounds great!” show?,You like the idea or plan,You are angry,You do not understand,You want to sleep,You like the idea or plan,MCQ,,,
E_ENG_L031_Q310,31,Common Phrases,"Your friend says, “Let's go to the park.” You are excited. What could you say?",That sounds great!,I don't know,Not yet,Good night!,That sounds great!,MCQ,,,
E_ENG_L032_Q311,32,Vocabulary Challenge,Which word means the same as happy?,Sad,Glad,Angry,Tired,Glad,MCQ,,,
E_ENG_L032_Q312,32,Vocabulary Challenge,Which word is the opposite of early?,Fast,Soon,Late,First,Late,MCQ,,,
E_ENG_L032_Q313,32,Vocabulary Challenge,Which two words make the compound word rainbow?,Rain + bow,Rain + coat,Rain + drop,Rain + fall,Rain + bow,MCQ,,,
E_ENG_L032_Q314,32,Vocabulary Challenge,Which word has the same sound as sea?,See,Say,Saw,She,See,MCQ,,,
E_ENG_L032_Q315,32,Vocabulary Challenge,What does bat mean in “The bat flew out of the cave”?,A sports stick,A flying animal,A ball,A bird,A flying animal,MCQ,,,
E_ENG_L032_Q316,32,Vocabulary Challenge,Which word means without fear?,Fearful,Fearless,Fearer,Fearing,Fearless,MCQ,,,
E_ENG_L032_Q317,32,Vocabulary Challenge,Which word has the prefix un-?,Replay,Unhappy,Teacher,Helpful,Unhappy,MCQ,,,
E_ENG_L032_Q318,32,Vocabulary Challenge,Which word is made by adding -ful to help?,Helper,Helpful,Helpless,Helping,Helpful,MCQ,,,
E_ENG_L032_Q319,32,Vocabulary Challenge,What does the phrase “Good luck!” mean?,I hope you do well,Go to sleep,Hurry up,Thank you,I hope you do well,MCQ,,,
E_ENG_L032_Q320,32,Vocabulary Challenge,Which word means the same as small?,Huge,Tiny,Tall,Wide,Tiny,MCQ,,,
E_ENG_L033_Q321,33,Vocabulary Challenge,Which word means the same as quick?,Slow,Fast,Late,Weak,Fast,MCQ,,,
E_ENG_L033_Q322,33,Vocabulary Challenge,Which word is the opposite of strong?,Powerful,Brave,Weak,Tough,Weak,MCQ,,,
E_ENG_L033_Q323,33,Vocabulary Challenge,Which two words make toothbrush?,Tooth + brush,Tooth + box,Tooth + bag,Tooth + room,Tooth + brush,MCQ,,,
E_ENG_L033_Q324,33,Vocabulary Challenge,Which word sounds like flower?,Flour,Floor,Fly,Flow,Flour,MCQ,,,
E_ENG_L033_Q325,33,Vocabulary Challenge,What does bank mean in “We sat on the river bank”?,A place for money,Side of a river,A shop,A bridge,Side of a river,MCQ,,,
E_ENG_L033_Q326,33,Vocabulary Challenge,Which word means not clean?,Reclean,Unclean,Cleanful,Cleaner,Unclean,MCQ,,,
E_ENG_L033_Q327,33,Vocabulary Challenge,What does the prefix re- mean?,Not,Again,Before,Without,Again,MCQ,,,
E_ENG_L033_Q328,33,Vocabulary Challenge,Which word means full of hope?,Hopeless,Hopeful,Hoper,Hoping,Hopeful,MCQ,,,
E_ENG_L033_Q329,33,Vocabulary Challenge,What does “Take care” mean?,Be careful and stay safe,Hurry up,Go away,Come here,Be careful and stay safe,MCQ,,,
E_ENG_L033_Q330,33,Vocabulary Challenge,Which word means the opposite of noisy?,Loud,Busy,Quiet,Fast,Quiet,MCQ,,,
E_ENG_L034_Q331,34,Vocabulary Challenge,Which word means the same as begin?,End,Start,Stop,Finish,Start,MCQ,,,
E_ENG_L034_Q332,34,Vocabulary Challenge,Which word is the opposite of empty?,Small,Full,Light,Open,Full,MCQ,,,
E_ENG_L034_Q333,34,Vocabulary Challenge,Which word is made from sun + flower?,Sunlight,Sunflower,Sunshine,Sunset,Sunflower,MCQ,,,
E_ENG_L034_Q334,34,Vocabulary Challenge,Which word sounds like right?,Write,Rate,Ride,Root,Write,MCQ,,,
E_ENG_L034_Q335,34,Vocabulary Challenge,What does ring mean in “She wore a gold ring”?,A sound,Jewelry worn on a finger,A bell,A song,Jewelry worn on a finger,MCQ,,,
E_ENG_L034_Q336,34,Vocabulary Challenge,Which word means without care?,Careful,Caring,Careless,Cared,Careless,MCQ,,,
E_ENG_L034_Q337,34,Vocabulary Challenge,Which word means the same as brave?,Afraid,Courageous,Weak,Shy,Courageous,MCQ,,,
E_ENG_L034_Q338,34,Vocabulary Challenge,Which word is the opposite of beautiful?,Pretty,Lovely,Ugly,Nice,Ugly,MCQ,,,
E_ENG_L034_Q339,34,Vocabulary Challenge,Which word is made from play + ground?,Playground,Playroom,Playtime,Playhouse,Playground,MCQ,,,
E_ENG_L034_Q340,34,Vocabulary Challenge,Which word sounds like night?,Knight,Neat,Net,Note,Knight,MCQ,,,
E_ENG_L035_Q341,35,Vocabulary Challenge,What does watch mean in “Please watch the baby”?,A timepiece,To look after,A clock,A toy,To look after,MCQ,,,
E_ENG_L035_Q342,35,Vocabulary Challenge,Which word means not possible?,Repossible,Impossible,Possibleful,Possibleness,Impossible,MCQ,,,
E_ENG_L035_Q343,35,Vocabulary Challenge,Which word has the suffix -ness?,Teacher,Happiness,Helpful,Replay,Happiness,MCQ,,,
E_ENG_L035_Q344,35,Vocabulary Challenge,What does “Well done!” mean?,You did a good job,You are late,Be quiet,Hurry up,You did a good job,MCQ,,,
E_ENG_L035_Q345,35,Vocabulary Challenge,Which word means the same as tiny?,Huge,Small,Wide,Tall,Small,MCQ,,,
E_ENG_L035_Q346,35,Vocabulary Challenge,Which word is the opposite of soft?,Smooth,Hard,Warm,Clean,Hard,MCQ,,,
E_ENG_L035_Q347,35,Vocabulary Challenge,Which word is made from snow + man?,Snowball,Snowman,Snowfall,Snowflake,Snowman,MCQ,,,
E_ENG_L035_Q348,35,Vocabulary Challenge,Which word sounds like to?,Too,Toy,Toe,Two,Too,MCQ,,,
E_ENG_L035_Q349,35,Vocabulary Challenge,What does bark mean in “The tree has rough bark”?,A dog sound,Tree covering,A leaf,A branch,Tree covering,MCQ,,,
E_ENG_L035_Q350,35,Vocabulary Challenge,Which word means full of color?,Colorless,Colorful,Coloring,Colorer,Colorful,MCQ,,,
E_ENG_L036_Q351,36,Vocabulary Challenge,Which word means the same as assist?,Help,Hurt,Stop,Hide,Help,MCQ,,,
E_ENG_L036_Q352,36,Vocabulary Challenge,Which word is the opposite of ancient?,Old,Modern,Historic,Past,Modern,MCQ,,,
E_ENG_L036_Q353,36,Vocabulary Challenge,Which two words make bookshelf?,Book + bag,Book + shelf,Book + store,Book + case,Book + shelf,MCQ,,,
E_ENG_L036_Q354,36,Vocabulary Challenge,Which word sounds like pair?,Pear,Park,Pure,Pour,Pear,MCQ,,,
E_ENG_L036_Q355,36,Vocabulary Challenge,What does bat mean in “He hit the ball with a bat”?,A flying animal,A sports stick,A bird,A tree,A sports stick,MCQ,,,
E_ENG_L036_Q356,36,Vocabulary Challenge,Which word means to read again?,Unread,Reread,Misread,Preread,Reread,MCQ,,,
E_ENG_L036_Q357,36,Vocabulary Challenge,Which word has the suffix -er and names a person who teaches?,Teaching,Teacher,Teachful,Teachless,Teacher,MCQ,,,
E_ENG_L036_Q358,36,Vocabulary Challenge,What does “That's a good idea!” show?,You like the idea,You dislike the idea,You are tired,You are leaving,You like the idea,MCQ,,,
E_ENG_L036_Q359,36,Vocabulary Challenge,Which word means the same as silent?,Noisy,Quiet,Loud,Busy,Quiet,MCQ,,,
E_ENG_L036_Q360,36,Vocabulary Challenge,Which word is the opposite of generous?,Kind,Giving,Selfish,Helpful,Selfish,MCQ,,,
E_ENG_L037_Q361,37,Singular and Plural,Which word means one?,Cats,Books,Cat,Dogs,Cat,MCQ,,,
E_ENG_L037_Q362,37,Singular and Plural,Which word means more than one?,Apple,Chair,Dog,Apples,Apples,MCQ,,,
E_ENG_L037_Q363,37,Singular and Plural,Which word is singular?,Books,Cars,Pencil,Trees,Pencil,MCQ,,,
E_ENG_L037_Q364,37,Singular and Plural,Which word is plural?,Bird,Flower,Table,Birds,Birds,MCQ,,,
E_ENG_L037_Q365,37,Singular and Plural,Which word means one book?,Books,Book,Bookes,Bookies,Book,MCQ,,,
E_ENG_L037_Q366,37,Singular and Plural,Which word means more than one dog?,Dog,Dogs,Doges,Dog's,Dogs,MCQ,,,
E_ENG_L037_Q367,37,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Cat"",""right"":""Cats""},{""left"":""Book"",""right"":""Books""},{""left"":""Tree"",""right"":""Trees""},{""left"":""Car"",""right"":""Cars""}]",,
E_ENG_L037_Q368,37,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Dog"",""right"":""Dogs""},{""left"":""Apple"",""right"":""Apples""},{""left"":""Chair"",""right"":""Chairs""},{""left"":""Flower"",""right"":""Flowers""}]",,
E_ENG_L037_Q369,37,Singular and Plural,Look at the picture. How many apples are there?,One apple,Two apples,One book,Two books,Two apples,MCQ,two_apples.png,,
E_ENG_L037_Q370,37,Singular and Plural,Look at the picture. Which word describes the picture?,Cat,Cats,Dog,Dogs,Cats,MCQ,three_cats.png,,
E_ENG_L038_Q371,38,Singular and Plural,What is the plural of cat?,Cats,Cates,Caties,Cat,Cats,MCQ,,,
E_ENG_L038_Q372,38,Singular and Plural,What is the plural of book?,Bookes,Books,Bookies,Book,Books,MCQ,,,
E_ENG_L038_Q373,38,Singular and Plural,What is the plural of tree?,Trees,Treees,Treies,Tree,Trees,MCQ,,,
E_ENG_L038_Q374,38,Singular and Plural,What is the plural of apple?,Apples,Applees,Applis,Apple,Apples,MCQ,,,
E_ENG_L038_Q375,38,Singular and Plural,What is the plural of car?,Cars,Cares,Caries,Car,Cars,MCQ,,,
E_ENG_L038_Q376,38,Singular and Plural,Which sentence is correct?,I have two book.,I have two books.,I have two bookes.,I have two bookies.,I have two books.,MCQ,,,
E_ENG_L038_Q377,38,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Pencil"",""right"":""Pencils""},{""left"":""Cup"",""right"":""Cups""},{""left"":""Ball"",""right"":""Balls""},{""left"":""Star"",""right"":""Stars""}]",,
E_ENG_L038_Q378,38,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""House"",""right"":""Houses""},{""left"":""Flower"",""right"":""Flowers""},{""left"":""School"",""right"":""Schools""},{""left"":""Friend"",""right"":""Friends""}]",,
E_ENG_L038_Q379,38,Singular and Plural,Look at the picture. Choose the correct word.,Book,Books,Bookes,Bookies,Books,MCQ,five_books.png,,
E_ENG_L038_Q380,38,Singular and Plural,Look at the picture. Choose the correct word.,Dog,Dogs,Doges,Dogies,Dogs,MCQ,four_dogs.png,,
E_ENG_L039_Q381,39,Singular and Plural,What is the plural of box?,Boxs,Boxes,Boxies,Boxen,Boxes,MCQ,,,
E_ENG_L039_Q382,39,Singular and Plural,What is the plural of bus?,Buss,Buses,Busies,Buseses,Buses,MCQ,,,
E_ENG_L039_Q383,39,Singular and Plural,What is the plural of dish?,Dishs,Dishes,Dishies,Dishen,Dishes,MCQ,,,
E_ENG_L039_Q384,39,Singular and Plural,What is the plural of baby?,Babys,Babies,Babyes,Babyies,Babies,MCQ,,,
E_ENG_L039_Q385,39,Singular and Plural,What is the plural of city?,Citys,Cities,Cityes,Citis,Cities,MCQ,,,
E_ENG_L039_Q386,39,Singular and Plural,What is the plural of puppy?,Puppys,Puppies,Puppyes,Puppyies,Puppies,MCQ,,,
E_ENG_L039_Q387,39,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Box"",""right"":""Boxes""},{""left"":""Bus"",""right"":""Buses""},{""left"":""Dish"",""right"":""Dishes""},{""left"":""Brush"",""right"":""Brushes""}]",,
E_ENG_L039_Q388,39,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Baby"",""right"":""Babies""},{""left"":""City"",""right"":""Cities""},{""left"":""Puppy"",""right"":""Puppies""},{""left"":""Story"",""right"":""Stories""}]",,
E_ENG_L039_Q389,39,Singular and Plural,Look at the picture. Which word describes the picture?,Box,Boxes,Boxs,Boxies,Boxes,MCQ,three_boxes.png,,
E_ENG_L039_Q390,39,Singular and Plural,Look at the picture. Which word describes the picture?,Baby,Babys,Babies,Babyes,Babies,MCQ,two_babies.png,,
E_ENG_L040_Q391,40,Singular and Plural,What is the plural of leaf?,Leafs,Leaves,Leafes,Leavs,Leaves,MCQ,,,
E_ENG_L040_Q392,40,Singular and Plural,What is the plural of knife?,Knifes,Knives,Knifees,Knivs,Knives,MCQ,,,
E_ENG_L040_Q393,40,Singular and Plural,What is the plural of wolf?,Wolfs,Wolves,Wolfes,Wolvs,Wolves,MCQ,,,
E_ENG_L040_Q394,40,Singular and Plural,What is the plural of life?,Lifes,Lives,Lifees,Livs,Lives,MCQ,,,
E_ENG_L040_Q395,40,Singular and Plural,What is the plural of wife?,Wifes,Wives,Wifees,Wivs,Wives,MCQ,,,
E_ENG_L040_Q396,40,Singular and Plural,Choose the correct sentence.,The leaves are green.,The leafs are green.,The leaves is green.,The leafes are green.,The leaves are green.,MCQ,,,
E_ENG_L040_Q397,40,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Leaf"",""right"":""Leaves""},{""left"":""Knife"",""right"":""Knives""},{""left"":""Wolf"",""right"":""Wolves""},{""left"":""Life"",""right"":""Lives""}]",,
E_ENG_L040_Q398,40,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Wife"",""right"":""Wives""},{""left"":""Half"",""right"":""Halves""},{""left"":""Shelf"",""right"":""Shelves""},{""left"":""Loaf"",""right"":""Loaves""}]",,
E_ENG_L040_Q399,40,Singular and Plural,Look at the picture. Which word describes the picture?,Leaf,Leafs,Leaves,Leafes,Leaves,MCQ,five_leaves.png,,
E_ENG_L040_Q400,40,Singular and Plural,Look at the picture. Which word describes the picture?,Knife,Knifes,Knives,Knifees,Knives,MCQ,two_knives.png,,
E_ENG_L041_Q401,41,Singular and Plural,What is the plural of child?,Childs,Children,Childes,Childrens,Children,MCQ,,,
E_ENG_L041_Q402,41,Singular and Plural,What is the plural of tooth?,Tooths,Teeth,Toothes,Teath,Teeth,MCQ,,,
E_ENG_L041_Q403,41,Singular and Plural,What is the plural of foot?,Foots,Feets,Feet,Footes,Feet,MCQ,,,
E_ENG_L041_Q404,41,Singular and Plural,What is the plural of mouse?,Mouses,Mouse,Mice,Meese,Mice,MCQ,,,
E_ENG_L041_Q405,41,Singular and Plural,What is the plural of person?,Persons,People,Peoples,Persones,People,MCQ,,,
E_ENG_L041_Q406,41,Singular and Plural,What is the plural of man?,Mans,Men,Mens,Manes,Men,MCQ,,,
E_ENG_L041_Q407,41,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Child"",""right"":""Children""},{""left"":""Tooth"",""right"":""Teeth""},{""left"":""Foot"",""right"":""Feet""},{""left"":""Mouse"",""right"":""Mice""}]",,
E_ENG_L041_Q408,41,Singular and Plural,Match each singular noun with its plural form.,,,,,,Match,"[{""left"":""Man"",""right"":""Men""},{""left"":""Woman"",""right"":""Women""},{""left"":""Person"",""right"":""People""},{""left"":""Goose"",""right"":""Geese""}]",,
